Experiment,Prompt Version,MTE_mean_all,MTE_std_all,MTE_mean_last_10s,MTE_std_last_10s,SVR_EE_%,CIA_EE_cumul_vol,CIA_EE_peak_vol,SVR_WB_%,CIA_WB_cumul_vol,CIA_WB_peak_vol,BAR_EE_vol,BAR_WB_vol,BAct_%,BAct_duration_s,TCE
Cluttered_Tabletop_gemma4_31b,v1.5,0.022153663926601595,0.06802573481763553,0.005578616384947065,0.0036971741407951218,0.0,0.0,0.0,0.0,0.014738186919317503,0.014738186919317503,0.01104,3.8163359999999997,7.348484848484849,0.8083333333333333,16727.63036749449
