Experiment,Prompt Version,MTE_mean_all,MTE_std_all,MTE_mean_last_10s,MTE_std_last_10s,SVR_EE_%,CIA_EE_cumul_vol,CIA_EE_peak_vol,SVR_WB_%,CIA_WB_cumul_vol,CIA_WB_peak_vol,BAR_EE_vol,BAR_WB_vol,BAct_%,BAct_duration_s,TCE
Dynamic_Motion_llama3.1_8b,v1.1,0.020584563579292378,0.06817955156682935,0.0034037777819851374,0.0050654085617422556,0.0,0.0,0.0,100.0,,,0.20708800000000002,1.8432,17.618181818181817,1.938,13060.431652762236
