Experiment,Prompt Version,MTE_mean_all,MTE_std_all,MTE_mean_last_10s,MTE_std_last_10s,SVR_EE_%,CIA_EE_cumul_vol,CIA_EE_peak_vol,SVR_WB_%,CIA_WB_cumul_vol,CIA_WB_peak_vol,BAR_EE_vol,BAR_WB_vol,BAct_%,BAct_duration_s,TCE
Dynamic_Motion_res_19_05,v2,0.021538005236100072,0.07102737876264224,0.003516064575031549,0.005327530087599083,0.0,0.0,0.0,0.0,,,0.023200000000000005,3.8163359999999997,9.418181818181818,1.036,12973.660045182289
