Experiment,Prompt Version,MTE_mean_all,MTE_std_all,MTE_mean_last_10s,MTE_std_last_10s,SVR_EE_%,CIA_EE_cumul_vol,CIA_EE_peak_vol,SVR_WB_%,CIA_WB_cumul_vol,CIA_WB_peak_vol,BAR_EE_vol,BAR_WB_vol,BAct_%,BAct_duration_s,TCE
Cluttered_Tabletop_llama3.1_latest,v1,0.49276843005069687,0.07215696420366609,0.49537018173578684,0.07508681251945884,100.0,0.0,0.0,100.0,0.0026449267689852463,0.0026449267689852463,0.0028799999999999993,0.192,100.0,11.0,10854.593214542996
