Experiment,Prompt Version,MTE_mean_all,MTE_std_all,MTE_mean_last_10s,MTE_std_last_10s,SVR_EE_%,CIA_EE_cumul_vol,CIA_EE_peak_vol,SVR_WB_%,CIA_WB_cumul_vol,CIA_WB_peak_vol,BAR_EE_vol,BAR_WB_vol,BAct_%,BAct_duration_s,TCE
Cluttered_Tabletop_llama3.1_8b,v2,0.6083002505510167,0.3314033760098678,0.6393421629991963,0.32803688893121286,70.60606060606061,0.002952854767453437,0.002952854767453437,100.0,0.01067274864794375,0.01067274864794375,0.08000000000000003,0.30360000000000004,100.0,11.0,25447.676410225926
