Experiment,Prompt Version,MTE_mean_all,MTE_std_all,MTE_mean_last_10s,MTE_std_last_10s,SVR_EE_%,CIA_EE_cumul_vol,CIA_EE_peak_vol,SVR_WB_%,CIA_WB_cumul_vol,CIA_WB_peak_vol,BAR_EE_vol,BAR_WB_vol,BAct_%,BAct_duration_s,TCE
Cluttered_Tabletop,v2,0.020422105858265312,0.06657741290419593,0.004297607503394701,0.0034186778832832154,0.0,0.0,0.0,0.0,0.014738186919317503,0.014738186919317503,0.0,3.8163359999999997,99.96212121212122,10.995833333333334,16783.498912839477
