Experiment,Prompt Version,MTE_mean_all,MTE_std_all,MTE_mean_last_10s,MTE_std_last_10s,SVR_EE_%,CIA_EE_cumul_vol,CIA_EE_peak_vol,SVR_WB_%,CIA_WB_cumul_vol,CIA_WB_peak_vol,BAR_EE_vol,BAR_WB_vol,BAct_%,BAct_duration_s,TCE
Cluttered_Tabletop_Custom_gemma4_e4b,v1.5,0.2554305742219738,0.08735944066135339,0.23883424292208633,0.07000594998093836,0.0,0.0,0.0,100.0,4.406479632676698e-05,4.406479632676698e-05,0.015911999999999996,0.08800000000000002,100.0,11.0,6936.40218458949
