Experiment,Prompt Version,MTE_mean_all,MTE_std_all,MTE_mean_last_10s,MTE_std_last_10s,SVR_EE_%,CIA_EE_cumul_vol,CIA_EE_peak_vol,SVR_WB_%,CIA_WB_cumul_vol,CIA_WB_peak_vol,BAR_EE_vol,BAR_WB_vol,BAct_%,BAct_duration_s,TCE
Dynamic_Motion_llama3.1_70b,v1,0.12479925644974886,0.10379455061233289,0.11217709683480505,0.09510210394201997,79.44545454545454,0.0,0.0,0.0,,,0.0033599999999999984,3.8163359999999997,75.65454545454546,8.322000000000001,5797.637276377084
