Experiment,Prompt Version,MTE_mean_all,MTE_std_all,MTE_mean_last_10s,MTE_std_last_10s,SVR_EE_%,CIA_EE_cumul_vol,CIA_EE_peak_vol,SVR_WB_%,CIA_WB_cumul_vol,CIA_WB_peak_vol,BAR_EE_vol,BAR_WB_vol,BAct_%,BAct_duration_s,TCE
Cluttered_Tabletop_Custom_llama3.1_latest_pnp,v2,0.36265725375976987,0.03778084566135296,0.3573740607784427,0.031152861939186993,0.0,0.002761516090097646,0.002761516090097646,28.06818181818182,0.0,0.0,0.21120000000000003,0.5952,100.0,11.0,4485.890628036377
