Experiment,Prompt Version,MTE_mean_all,MTE_std_all,MTE_mean_last_10s,MTE_std_last_10s,SVR_EE_%,CIA_EE_cumul_vol,CIA_EE_peak_vol,SVR_WB_%,CIA_WB_cumul_vol,CIA_WB_peak_vol,BAR_EE_vol,BAR_WB_vol,BAct_%,BAct_duration_s,TCE
Dynamic_Motion_llama3.1_latest,v1,0.09095769249496025,0.09336917348508594,0.0774697345445454,0.07847953221059717,65.24545454545454,0.0,0.0,100.0,,,0.880124,1.28,60.699999999999996,6.6770000000000005,6577.130030561418
