Experiment,Prompt Version,MTE_mean_all,MTE_std_all,MTE_mean_last_10s,MTE_std_last_10s,SVR_EE_%,CIA_EE_cumul_vol,CIA_EE_peak_vol,SVR_WB_%,CIA_WB_cumul_vol,CIA_WB_peak_vol,BAR_EE_vol,BAR_WB_vol,BAct_%,BAct_duration_s,TCE
Dynamic_Motion_res_19_05,v2,0.053255566144294414,0.04247293403501297,0.04695836755332191,0.01611317017731808,0.0,0.0,0.0,0.0,,,0.432,3.772089,16.563636363636363,1.822,21992.457879359048
Dynamic_Motion_res_19_05,v2,0.02093489565566926,0.06910293182766757,0.003471259306741998,0.005154694599995272,0.0,0.0,0.0,0.0,,,0.012800000000000002,3.772089,10.445454545454545,1.149,13031.13122675936
Dynamic_Motion_res_19_05,v2,0.020934814092646255,0.06910294754235981,0.003471174222148487,0.005154761390587292,0.0,0.0,0.0,0.0,,,0.012800000000000002,3.7720890000000002,10.627272727272727,1.169,13031.07163109622
