Experiment,Prompt Version,MTE_mean_all,MTE_std_all,MTE_mean_last_10s,MTE_std_last_10s,SVR_EE_%,CIA_EE_cumul_vol,CIA_EE_peak_vol,SVR_WB_%,CIA_WB_cumul_vol,CIA_WB_peak_vol,BAR_EE_vol,BAR_WB_vol,BAct_%,BAct_duration_s,TCE
Multiple_Safety_Conditions_pnp_llama3.1_70b,v2,0.19671244991665401,0.07338599406490637,0.21064040329980022,0.04969221662904153,0.0,0.05654866776461627,0.05654866776461627,0.0,0.05654866776461627,0.05654866776461627,1.6362,4.636221,87.71818181818182,9.649000000000001,14623.20349907941
