Experiment,Prompt Version,MTE_mean_all,MTE_std_all,MTE_mean_last_10s,MTE_std_last_10s,SVR_EE_%,CIA_EE_cumul_vol,CIA_EE_peak_vol,SVR_WB_%,CIA_WB_cumul_vol,CIA_WB_peak_vol,BAR_EE_vol,BAR_WB_vol,BAct_%,BAct_duration_s,TCE
Cluttered_Tabletop_Custom,v2,0.04201431540829612,0.04536700341187679,0.03358564668203006,0.022475227330659354,0.0,0.0017944685086258413,0.0017944685086258413,0.0,0.003333577628114951,0.003333577628114951,0.027040000000000005,3.8163359999999997,45.56818181818182,5.0125,5218.432859605039
