Experiment,Prompt Version,MTE_mean_all,MTE_std_all,MTE_mean_last_10s,MTE_std_last_10s,SVR_EE_%,CIA_EE_cumul_vol,CIA_EE_peak_vol,SVR_WB_%,CIA_WB_cumul_vol,CIA_WB_peak_vol,BAR_EE_vol,BAR_WB_vol,BAct_%,BAct_duration_s,TCE
Multiple_Safety_Conditions_gemma4_31b,v2,0.2619016641510983,0.12440544357661272,0.2617433632905948,0.12487753865119663,0.0,0.05654866776461627,0.05654866776461627,100.0,0.05654866776461627,0.05654866776461627,0.13119999999999996,0.3837089999999999,100.0,11.0,9698.36611370176
