Experiment,Prompt Version,MTE_mean_all,MTE_std_all,MTE_mean_last_10s,MTE_std_last_10s,SVR_EE_%,CIA_EE_cumul_vol,CIA_EE_peak_vol,SVR_WB_%,CIA_WB_cumul_vol,CIA_WB_peak_vol,BAR_EE_vol,BAR_WB_vol,BAct_%,BAct_duration_s,TCE
Multiple_Safety_Conditions_14_05,v1,0.06197619001228307,0.027245322538090234,0.06066902707958199,0.025634031660075104,0.0,0.001250309927659535,0.001250309927659535,0.0,0.05654866776461627,0.05654866776461627,0.008398000000000003,1.6851589999999999,88.18181818181817,9.700000000000001,7375.69285608359
