Experiment,Prompt Version,MTE_mean_all,MTE_std_all,MTE_mean_last_10s,MTE_std_last_10s,SVR_EE_%,CIA_EE_cumul_vol,CIA_EE_peak_vol,SVR_WB_%,CIA_WB_cumul_vol,CIA_WB_peak_vol,BAR_EE_vol,BAR_WB_vol,BAct_%,BAct_duration_s,TCE
Cluttered_Tabletop_Custom,nil,0.07279840557711574,0.034768191309024456,0.06909687296728469,0.03183343646063327,30.37878787878788,0.0010256988745624418,0.0010256988745624418,0.0,0.003333577628114951,0.003333577628114951,0.15,1.25,63.03030303030303,6.933333333333334,8315.337693063033
