Experiment,Prompt Version,MTE_mean_all,MTE_std_all,MTE_mean_last_10s,MTE_std_last_10s,SVR_EE_%,CIA_EE_cumul_vol,CIA_EE_peak_vol,SVR_WB_%,CIA_WB_cumul_vol,CIA_WB_peak_vol,BAR_EE_vol,BAR_WB_vol,BAct_%,BAct_duration_s,TCE
Cluttered_Tabletop_Custom_llama3.1_70b,v1.5,0.33531475482311396,0.03871167392666641,0.3315563940403815,0.03825727208621735,0.0,0.001167344993794762,0.001167344993794762,100.0,0.0,0.0,0.053040000000000004,0.334656,100.0,11.0,4325.163479124172
